Date,2024-11-16 17:05:19
Measurement Type,RT
sensorName,['NONE', 'A', 'B', 'C', 'D', 'D1', 'D2', 'D3', 'D4'],sensorCount,9,heaterCount,4,tInt,2,tPoints,100,aver,1,RESaver,1,RESNPLC,5,RESrange,auto,chanVar,1,resType,PY_VAR8,RTD,True,
Time,A,B,C,D,D1,D2,D3,D4,Resistance
6634.0,190.384,191.985,186.569,2.305,42.0921,0.0,0.0,0.0,31.87786
6636.0,190.362,191.963,186.549,2.3012,42.0908,0.0,0.0,0.0,31.8794
6638.0,190.34,191.941,186.527,2.2949,42.0893,0.0,0.0,0.0,31.8782
6640.0,190.322,191.918,186.506,2.3058,42.0885,0.0,0.0,0.0,31.87907
6642.0,190.301,191.897,186.486,2.3057,42.0879,0.0,0.0,0.0,31.88145
6644.0,190.28,191.874,186.465,2.3019,42.0865,0.0,0.0,0.0,31.87814
6646.0,190.265,191.852,186.444,2.2952,42.0855,0.0,0.0,0.0,31.8789
6648.0,190.241,191.83,186.422,2.2991,42.0844,0.0,0.0,0.0,31.87481
6650.0,190.218,191.807,186.401,2.3054,42.0831,0.0,0.0,0.0,31.8963
6652.0,190.197,191.784,186.379,2.3034,42.0821,0.0,0.0,0.0,31.89751
6654.0,190.174,191.763,186.358,2.2951,42.0814,0.0,0.0,0.0,31.89576
6656.0,190.152,191.74,186.338,2.2977,42.08,0.0,0.0,0.0,31.89502
6658.0,190.129,191.716,186.315,2.3043,42.0783,0.0,0.0,0.0,31.89753
6660.0,190.107,191.695,186.291,2.3051,42.0774,0.0,0.0,0.0,31.89487
6662.0,190.087,191.673,186.272,2.3014,42.0776,0.0,0.0,0.0,31.89428
6664.0,190.063,191.65,186.25,2.2958,42.0767,0.0,0.0,0.0,31.89671
6666.0,190.041,191.628,186.229,2.3062,42.0755,0.0,0.0,0.0,31.89253
6668.0,190.021,191.606,186.207,2.3064,42.0749,0.0,0.0,0.0,31.89294
6670.0,189.997,191.583,186.185,2.3039,42.0738,0.0,0.0,0.0,31.88991
6672.0,189.971,191.561,186.165,2.2985,42.073,0.0,0.0,0.0,31.8973
6674.0,189.934,191.537,186.139,2.2988,42.0723,0.0,0.0,0.0,31.89465
6676.0,189.911,191.515,186.118,2.3091,42.0714,0.0,0.0,0.0,31.89774
6678.0,189.885,191.492,186.095,2.3073,42.0717,0.0,0.0,0.0,31.89736
6680.0,189.864,191.469,186.073,2.301,42.0705,0.0,0.0,0.0,31.82139
6682.0,189.843,191.447,186.054,2.2985,42.0701,0.0,0.0,0.0,31.81892
6684.0,189.825,191.425,186.03,2.3088,42.0698,0.0,0.0,0.0,31.81753
6686.0,189.801,191.402,186.008,2.3093,42.0693,0.0,0.0,0.0,31.81853
6688.0,189.782,191.38,185.988,2.3071,42.069,0.0,0.0,0.0,31.81589
6690.0,189.771,191.359,185.967,2.2978,42.0687,0.0,0.0,0.0,31.81483
6692.0,189.746,191.337,185.946,2.3077,42.0674,0.0,0.0,0.0,31.81608
6694.0,189.72,191.313,185.923,2.3088,42.0677,0.0,0.0,0.0,31.8156
6696.0,189.697,191.291,185.902,2.3077,42.0671,0.0,0.0,0.0,31.81513
6698.0,189.677,191.269,185.879,2.3016,42.0666,0.0,0.0,0.0,31.81349
6700.0,189.659,191.247,185.859,2.2966,42.0662,0.0,0.0,0.0,31.81358
6702.0,189.635,191.224,185.84,2.308,42.0657,0.0,0.0,0.0,31.81253
6704.0,189.609,191.202,185.815,2.3075,42.064,0.0,0.0,0.0,31.80935
6706.0,189.588,191.179,185.793,2.3022,42.0641,0.0,0.0,0.0,31.80893
6708.0,189.566,191.157,185.773,2.297,42.0631,0.0,0.0,0.0,31.80766
6710.0,189.549,191.135,185.75,2.3064,42.0624,0.0,0.0,0.0,31.80725
6712.0,189.525,191.113,185.728,2.3091,42.0622,0.0,0.0,0.0,31.80591
6714.0,189.502,191.09,185.707,2.3087,42.0595,0.0,0.0,0.0,31.80449
6716.0,189.476,191.068,185.685,2.2975,42.0611,0.0,0.0,0.0,31.80251
6718.0,189.44,191.045,185.66,2.3042,42.0606,0.0,0.0,0.0,31.81155
6720.0,189.416,191.022,185.641,2.3063,42.0601,0.0,0.0,0.0,31.81128
6722.0,189.393,191.0,185.618,2.3077,42.059,0.0,0.0,0.0,31.81185
6724.0,189.37,190.976,185.596,2.3035,42.0583,0.0,0.0,0.0,31.81105
6726.0,189.349,190.954,185.576,2.2978,42.0573,0.0,0.0,0.0,31.80944
6728.0,189.329,190.932,185.552,2.3095,42.0566,0.0,0.0,0.0,31.80793
6730.0,189.309,190.91,185.533,2.3091,42.0558,0.0,0.0,0.0,31.8079
6732.0,189.286,190.888,185.51,2.3057,42.0551,0.0,0.0,0.0,31.80734
6734.0,189.269,190.865,185.487,2.2989,42.0549,0.0,0.0,0.0,31.80463
6736.0,189.254,190.844,185.468,2.3025,42.0537,0.0,0.0,0.0,31.80481
6738.0,189.23,190.822,185.448,2.3091,42.0539,0.0,0.0,0.0,31.80402
6740.0,189.208,190.799,185.424,2.3106,42.0537,0.0,0.0,0.0,31.80476
6742.0,189.182,190.776,185.402,2.2999,42.0537,0.0,0.0,0.0,31.80351
6744.0,189.162,190.754,185.379,2.3012,42.0535,0.0,0.0,0.0,31.80306
6746.0,189.14,190.732,185.359,2.3078,42.0532,0.0,0.0,0.0,31.80396
6748.0,189.116,190.709,185.336,2.3077,42.0528,0.0,0.0,0.0,31.80272
6750.0,189.094,190.686,185.314,2.3045,42.0516,0.0,0.0,0.0,31.80118
6752.0,189.075,190.664,185.292,2.2968,42.0519,0.0,0.0,0.0,31.8016
6754.0,189.049,190.642,185.271,2.3059,42.0515,0.0,0.0,0.0,31.80176
6756.0,189.031,190.619,185.251,2.3057,42.0507,0.0,0.0,0.0,31.80247
6758.0,189.008,190.597,185.229,2.303,42.0504,0.0,0.0,0.0,31.80096
6760.0,188.986,190.576,185.206,2.2964,42.0495,0.0,0.0,0.0,31.80367
6762.0,188.963,190.553,185.183,2.2953,42.0495,0.0,0.0,0.0,31.81064
6764.0,188.919,190.53,185.161,2.3073,42.0492,0.0,0.0,0.0,31.81218
6766.0,188.896,190.506,185.137,2.3046,42.0488,0.0,0.0,0.0,31.81277
6768.0,188.875,190.484,185.116,2.298,42.0477,0.0,0.0,0.0,31.81279
6770.0,188.85,190.462,185.093,2.2946,42.047,0.0,0.0,0.0,31.81326
6772.0,188.83,190.44,185.071,2.3067,42.0458,0.0,0.0,0.0,31.81097
6774.0,188.812,190.417,185.051,2.3075,42.0453,0.0,0.0,0.0,31.80916
6776.0,188.79,190.395,185.03,2.3061,42.0451,0.0,0.0,0.0,31.53926
6778.0,188.772,190.373,185.008,2.3017,42.0446,0.0,0.0,0.0,31.73486
6780.0,188.753,190.35,184.989,2.31,42.0443,0.0,0.0,0.0,31.74784
6782.0,188.731,190.328,184.966,2.3102,42.0433,0.0,0.0,0.0,31.75884
6784.0,188.712,190.305,184.945,2.3092,42.0432,0.0,0.0,0.0,31.76222
6786.0,188.688,190.283,184.923,2.3043,42.0428,0.0,0.0,0.0,31.76506
6788.0,188.666,190.261,184.902,2.3001,42.0425,0.0,0.0,0.0,31.76657
6790.0,188.644,190.239,184.881,2.3106,42.0414,0.0,0.0,0.0,31.76745
6792.0,188.62,190.214,184.858,2.3114,42.0412,0.0,0.0,0.0,31.76759
6794.0,188.597,190.194,184.834,2.307,42.0408,0.0,0.0,0.0,31.76843
6796.0,188.579,190.171,184.815,2.3001,42.0403,0.0,0.0,0.0,31.76964
6798.0,188.555,190.149,184.791,2.3079,42.0404,0.0,0.0,0.0,31.77267
6800.0,188.531,190.126,184.77,2.3106,42.0389,0.0,0.0,0.0,31.77435
6802.0,188.51,190.104,184.746,2.3092,42.0392,0.0,0.0,0.0,31.7769
6804.0,188.486,190.081,184.726,2.3044,42.0392,0.0,0.0,0.0,31.77947
6806.0,188.471,190.06,184.703,2.3031,42.0383,0.0,0.0,0.0,31.80435
6808.0,188.426,190.036,184.677,2.3065,42.0378,0.0,0.0,0.0,38.77942
6810.0,188.399,190.013,184.655,2.3069,42.0373,0.0,0.0,0.0,40.67199
6812.0,188.378,189.99,184.634,2.3016,42.0367,0.0,0.0,0.0,45.41824
6814.0,188.356,189.969,184.613,2.2947,42.0362,0.0,0.0,0.0,45.79457
6816.0,188.334,189.947,184.59,2.2979,42.0347,0.0,0.0,0.0,45.93281
6818.0,188.317,189.925,184.57,2.304,42.034,0.0,0.0,0.0,45.98361
6820.0,188.296,189.902,184.549,2.3,42.0332,0.0,0.0,0.0,46.038
6822.0,188.271,189.88,184.527,2.2943,42.0319,0.0,0.0,0.0,46.05338
6824.0,188.259,189.858,184.508,2.2972,42.0318,0.0,0.0,0.0,45.87774
6826.0,188.239,189.835,184.486,2.3053,42.0311,0.0,0.0,0.0,46.06849
6828.0,188.213,189.814,184.464,2.3062,42.0302,0.0,0.0,0.0,49.07669
6830.0,188.192,189.791,184.443,2.3021,42.0295,0.0,0.0,0.0,49.07431
6832.0,188.171,189.768,184.422,2.2956,42.0291,0.0,0.0,0.0,49.06697
6834.0,188.15,189.746,184.399,2.3052,42.0286,0.0,0.0,0.0,49.07114
6836.0,188.125,189.724,184.376,2.3047,42.0277,0.0,0.0,0.0,49.07496
6838.0,188.105,189.7,184.356,2.3038,42.0272,0.0,0.0,0.0,49.07578
6840.0,188.082,189.679,184.334,2.2973,42.0267,0.0,0.0,0.0,49.07653
6842.0,188.062,189.656,184.313,2.296,42.0263,0.0,0.0,0.0,49.08108
6844.0,188.039,189.635,184.291,2.3081,42.0256,0.0,0.0,0.0,49.08238
6846.0,188.015,189.612,184.268,2.3082,42.0249,0.0,0.0,0.0,49.093
6848.0,187.99,189.589,184.248,2.3009,42.0244,0.0,0.0,0.0,49.09383
6850.0,187.974,189.567,184.224,2.2973,42.0247,0.0,0.0,0.0,49.0859
6852.0,187.945,189.545,184.201,2.3082,42.0247,0.0,0.0,0.0,49.09513
6854.0,187.905,189.521,184.177,2.3084,42.0238,0.0,0.0,0.0,49.10199
6856.0,187.884,189.498,184.158,2.3052,42.0232,0.0,0.0,0.0,49.10577
6858.0,187.859,189.476,184.134,2.3004,42.0238,0.0,0.0,0.0,49.11013
6860.0,187.838,189.454,184.111,2.2963,42.0232,0.0,0.0,0.0,49.12268
6862.0,187.818,189.431,184.088,2.3072,42.0232,0.0,0.0,0.0,49.12047
6864.0,187.799,189.41,184.069,2.3055,42.0229,0.0,0.0,0.0,49.12178
6866.0,187.779,189.386,184.047,2.3003,42.0223,0.0,0.0,0.0,49.12589
6868.0,187.758,189.365,184.025,2.2967,42.0216,0.0,0.0,0.0,49.11899
6870.0,187.741,189.343,184.005,2.3079,42.0215,0.0,0.0,0.0,49.1161
6872.0,187.721,189.32,183.983,2.3089,42.0211,0.0,0.0,0.0,49.12441
6874.0,187.698,189.298,183.962,2.3083,42.0208,0.0,0.0,0.0,49.1236
6876.0,187.672,189.275,183.938,2.2982,42.0212,0.0,0.0,0.0,49.12856
6878.0,187.652,189.253,183.918,2.3076,42.0205,0.0,0.0,0.0,49.10216
6880.0,187.632,189.231,183.897,2.3101,42.0196,0.0,0.0,0.0,49.11088
6882.0,187.606,189.207,183.874,2.3099,42.0195,0.0,0.0,0.0,49.11023
6884.0,187.584,189.185,183.852,2.3051,42.0196,0.0,0.0,0.0,49.1129
6886.0,187.561,189.163,183.83,2.2993,42.0187,0.0,0.0,0.0,49.11437
6888.0,187.542,189.141,183.81,2.3057,42.0184,0.0,0.0,0.0,49.1171
6890.0,187.517,189.118,183.786,2.3101,42.0184,0.0,0.0,0.0,49.13012
6892.0,187.494,189.095,183.765,2.306,42.0172,0.0,0.0,0.0,49.12242
6894.0,187.474,189.075,183.743,2.2991,42.017,0.0,0.0,0.0,49.1234
6896.0,187.454,189.051,183.721,2.3041,42.0169,0.0,0.0,0.0,49.13156
6898.0,187.411,189.028,183.695,2.3097,42.0164,0.0,0.0,0.0,49.14871
6900.0,187.389,189.006,183.673,2.3077,42.016,0.0,0.0,0.0,49.15345
6902.0,187.368,188.983,183.652,2.3031,42.0145,0.0,0.0,0.0,49.15356
6904.0,187.345,188.96,183.63,2.2994,42.0157,0.0,0.0,0.0,49.15945
6906.0,187.322,188.937,183.608,2.306,42.0154,0.0,0.0,0.0,49.16015
6908.0,187.308,188.916,183.587,2.3063,42.016,0.0,0.0,0.0,49.16113
6910.0,187.284,188.893,183.562,2.3023,42.0145,0.0,0.0,0.0,49.156
6912.0,187.262,188.87,183.541,2.2947,42.0143,0.0,0.0,0.0,49.16
6914.0,187.245,188.849,183.522,2.2949,42.0139,0.0,0.0,0.0,49.15763
6916.0,187.228,188.824,183.501,2.3046,42.0131,0.0,0.0,0.0,49.1575
6918.0,187.21,188.805,183.478,2.3008,42.0124,0.0,0.0,0.0,49.15361
6920.0,187.186,188.781,183.458,2.2951,42.0119,0.0,0.0,0.0,49.16576
6922.0,187.164,188.76,183.435,2.2934,42.011,0.0,0.0,0.0,49.16894
6924.0,187.142,188.737,183.413,2.3043,42.0101,0.0,0.0,0.0,49.16033
6926.0,187.122,188.715,183.39,2.3046,42.0098,0.0,0.0,0.0,49.18506
6928.0,187.101,188.693,183.369,2.303,42.0087,0.0,0.0,0.0,49.19042
6930.0,187.079,188.67,183.348,2.2972,42.0079,0.0,0.0,0.0,49.19681
6932.0,187.058,188.648,183.327,2.3069,42.0073,0.0,0.0,0.0,49.19653
6934.0,187.034,188.626,183.303,2.3055,42.0068,0.0,0.0,0.0,49.2106
6936.0,187.012,188.603,183.283,2.3036,42.0058,0.0,0.0,0.0,49.21219
6938.0,186.992,188.58,183.26,2.2981,42.0052,0.0,0.0,0.0,49.22037
6940.0,186.97,188.557,183.24,2.2956,42.0047,0.0,0.0,0.0,49.21958
6942.0,186.942,188.536,183.215,2.3075,42.0037,0.0,0.0,0.0,49.23062
6944.0,186.908,188.512,183.192,2.3064,42.0031,0.0,0.0,0.0,49.24304
6946.0,186.883,188.489,183.171,2.302,42.0026,0.0,0.0,0.0,49.24184
6948.0,186.862,188.468,183.147,2.296,42.0026,0.0,0.0,0.0,49.2376
6950.0,186.84,188.445,183.125,2.3074,42.0023,0.0,0.0,0.0,49.2397
6952.0,186.819,188.423,183.103,2.3078,42.0016,0.0,0.0,0.0,49.24336
6954.0,186.803,188.403,183.082,2.3079,42.0011,0.0,0.0,0.0,49.24263
6956.0,186.779,188.381,183.06,2.3032,41.9999,0.0,0.0,0.0,49.25937
6958.0,186.76,188.359,183.039,2.3083,41.9998,0.0,0.0,0.0,49.25139
6960.0,186.746,188.337,183.02,2.3093,41.9992,0.0,0.0,0.0,49.24825
6962.0,186.721,188.315,182.995,2.3074,41.999,0.0,0.0,0.0,49.24989
6964.0,186.703,188.292,182.973,2.3021,41.9981,0.0,0.0,0.0,49.24702
6966.0,186.683,188.271,182.953,2.2953,41.9983,0.0,0.0,0.0,49.24719
6968.0,186.655,188.249,182.929,2.3032,41.9974,0.0,0.0,0.0,49.25645
6970.0,186.635,188.227,182.909,2.308,41.9968,0.0,0.0,0.0,49.25632
6972.0,186.614,188.204,182.888,2.3022,41.9956,0.0,0.0,0.0,49.25462
6974.0,186.594,188.184,182.865,2.2949,41.9953,0.0,0.0,0.0,49.25907
6976.0,186.572,188.162,182.844,2.3012,41.9948,0.0,0.0,0.0,49.27621
6978.0,186.549,188.14,182.822,2.3051,41.994,0.0,0.0,0.0,48.6805
6980.0,186.525,188.118,182.8,2.306,41.9939,0.0,0.0,0.0,48.74079
6982.0,186.505,188.096,182.778,2.3013,41.9929,0.0,0.0,0.0,48.73891
6984.0,186.485,188.073,182.755,2.2988,41.9914,0.0,0.0,0.0,48.74802
6986.0,186.464,188.053,182.734,2.3043,41.9897,0.0,0.0,0.0,48.74285
6988.0,186.422,188.029,182.708,2.3048,41.9897,0.0,0.0,0.0,48.75848
6990.0,186.399,188.007,182.687,2.3014,41.9896,0.0,0.0,0.0,48.76265
6992.0,186.374,187.985,182.662,2.2945,41.9888,0.0,0.0,0.0,48.76555
6994.0,186.355,187.963,182.643,2.2959,41.9879,0.0,0.0,0.0,48.76971
6996.0,186.332,187.941,182.622,2.3044,41.9876,0.0,0.0,0.0,48.77884
6998.0,186.314,187.919,182.601,2.3031,41.9881,0.0,0.0,0.0,48.78553
7000.0,186.293,187.897,182.579,2.2938,41.9873,0.0,0.0,0.0,48.79935
7002.0,186.272,187.875,182.556,2.2931,41.9865,0.0,0.0,0.0,48.80683
7004.0,186.257,187.854,182.536,2.3038,41.9861,0.0,0.0,0.0,48.81346
7006.0,186.237,187.833,182.514,2.3025,41.9855,0.0,0.0,0.0,48.82082
7008.0,186.213,187.81,182.493,2.2998,41.9847,0.0,0.0,0.0,48.82578
7010.0,186.192,187.788,182.471,2.294,41.9841,0.0,0.0,0.0,48.83325
7012.0,186.17,187.767,182.45,2.3029,41.9837,0.0,0.0,0.0,48.84025
7014.0,186.149,187.745,182.426,2.3028,41.9828,0.0,0.0,0.0,48.84551
7016.0,186.131,187.723,182.407,2.299,41.9818,0.0,0.0,0.0,48.86434
7018.0,186.108,187.701,182.382,2.2949,41.981,0.0,0.0,0.0,48.87687
7020.0,186.086,187.679,182.361,2.2911,41.9804,0.0,0.0,0.0,48.88616
7022.0,186.063,187.658,182.34,2.3044,41.9792,0.0,0.0,0.0,48.90395
7024.0,186.045,187.636,182.319,2.3029,41.9782,0.0,0.0,0.0,48.91241
7026.0,186.02,187.613,182.296,2.2967,41.9776,0.0,0.0,0.0,48.92471
7028.0,185.998,187.592,182.276,2.2901,41.9765,0.0,0.0,0.0,48.94476
7030.0,185.977,187.571,182.254,2.3031,41.9761,0.0,0.0,0.0,48.94773
7032.0,185.945,187.547,182.229,2.3028,41.975,0.0,0.0,0.0,48.97519
7034.0,185.915,187.526,182.206,2.3033,41.9734,0.0,0.0,0.0,49.00779
7036.0,185.893,187.503,182.185,2.2975,41.9724,0.0,0.0,0.0,49.00934
7038.0,185.869,187.481,182.161,2.2929,41.971,0.0,0.0,0.0,49.03566
7040.0,185.846,187.459,182.141,2.305,41.9705,0.0,0.0,0.0,49.02729
7042.0,185.825,187.436,182.119,2.3041,41.9697,0.0,0.0,0.0,49.06065
7044.0,185.81,187.416,182.099,2.2997,41.9687,0.0,0.0,0.0,49.06273
7046.0,185.788,187.393,182.077,2.2943,41.9678,0.0,0.0,0.0,49.08199
7048.0,185.769,187.372,182.054,2.3033,41.9663,0.0,0.0,0.0,49.09206
7050.0,185.75,187.35,182.036,2.3064,41.9659,0.0,0.0,0.0,49.10435
7052.0,185.732,187.328,182.013,2.3015,41.9653,0.0,0.0,0.0,49.11447
7054.0,185.71,187.307,181.991,2.2946,41.9648,0.0,0.0,0.0,49.12721
7056.0,185.687,187.285,181.969,2.3027,41.9636,0.0,0.0,0.0,49.13855
7058.0,185.665,187.263,181.949,2.3066,41.963,0.0,0.0,0.0,49.13995
7060.0,185.644,187.241,181.926,2.3067,41.9627,0.0,0.0,0.0,49.14699
7062.0,185.624,187.218,181.906,2.301,41.9627,0.0,0.0,0.0,49.15538
7064.0,185.601,187.197,181.884,2.2946,41.963,0.0,0.0,0.0,49.1545
7066.0,185.578,187.175,181.863,2.3043,41.9626,0.0,0.0,0.0,49.16431
7068.0,185.557,187.153,181.841,2.3055,41.962,0.0,0.0,0.0,49.15453
7070.0,185.534,187.131,181.819,2.3006,41.9599,0.0,0.0,0.0,49.15276
7072.0,185.515,187.109,181.799,2.294,41.9603,0.0,0.0,0.0,49.15461
7074.0,185.491,187.087,181.778,2.2953,41.96,0.0,0.0,0.0,49.15355
7076.0,185.47,187.066,181.757,2.3021,41.9591,0.0,0.0,0.0,49.15976
7078.0,185.427,187.042,181.73,2.3021,41.9593,0.0,0.0,0.0,48.17816
7080.0,185.406,187.02,181.711,2.2923,41.9578,0.0,0.0,0.0,48.19137
7082.0,185.383,186.998,181.689,2.293,41.957,0.0,0.0,0.0,48.19431
7084.0,185.362,186.976,181.669,2.301,41.9565,0.0,0.0,0.0,48.19356
7086.0,185.339,186.954,181.645,2.3016,41.956,0.0,0.0,0.0,48.19778
7088.0,185.321,186.932,181.626,2.2978,41.9542,0.0,0.0,0.0,48.19805
7090.0,185.3,186.91,181.605,2.2909,41.9549,0.0,0.0,0.0,48.19681
7092.0,185.277,186.889,181.585,2.2999,41.9547,0.0,0.0,0.0,48.19563
7094.0,185.263,186.867,181.563,2.2995,41.9543,0.0,0.0,0.0,48.19283
7096.0,185.244,186.846,181.542,2.2974,41.9536,0.0,0.0,0.0,48.18832
7098.0,185.221,186.823,181.522,2.2912,41.9529,0.0,0.0,0.0,48.18905
7100.0,185.203,186.8,181.5,2.29,41.9525,0.0,0.0,0.0,48.18965
7102.0,185.179,186.779,181.479,2.3006,41.9509,0.0,0.0,0.0,48.18798
7104.0,185.155,186.757,181.455,2.3015,41.9504,0.0,0.0,0.0,48.19139
7106.0,185.133,186.735,181.434,2.2934,41.9496,0.0,0.0,0.0,48.1881
7108.0,185.114,186.713,181.414,2.2895,41.9498,0.0,0.0,0.0,48.18868
7110.0,185.092,186.692,181.393,2.3017,41.9485,0.0,0.0,0.0,48.19216
7112.0,185.07,186.67,181.372,2.3024,41.9473,0.0,0.0,0.0,48.19329
7114.0,185.046,186.649,181.35,2.301,41.9452,0.0,0.0,0.0,48.19109
7116.0,185.025,186.626,181.331,2.2961,41.9461,0.0,0.0,0.0,48.18895
7118.0,185.005,186.604,181.308,2.292,41.9451,0.0,0.0,0.0,48.18761
7120.0,184.986,186.583,181.288,2.3031,41.9437,0.0,0.0,0.0,48.18844
7122.0,184.956,186.559,181.264,2.3034,41.9433,0.0,0.0,0.0,48.20142
7124.0,184.92,186.537,181.241,2.2978,41.943,0.0,0.0,0.0,48.20951
7126.0,184.898,186.516,181.221,2.2908,41.9427,0.0,0.0,0.0,48.2071
7128.0,184.875,186.494,181.199,2.2999,41.9412,0.0,0.0,0.0,48.20872
7130.0,184.854,186.471,181.177,2.303,41.9378,0.0,0.0,0.0,48.21352
7132.0,184.834,186.45,181.156,2.3014,41.9391,0.0,0.0,0.0,48.21323
7134.0,184.817,186.428,181.136,2.2907,41.9387,0.0,0.0,0.0,48.21411
7136.0,184.793,186.405,181.114,2.2983,41.9379,0.0,0.0,0.0,48.2127
7138.0,184.775,186.385,181.094,2.3008,41.9368,0.0,0.0,0.0,48.21382
7140.0,184.76,186.362,181.072,2.2998,41.9362,0.0,0.0,0.0,48.21822
7142.0,184.735,186.341,181.052,2.2956,41.9349,0.0,0.0,0.0,48.22452
7144.0,184.716,186.319,181.031,2.2896,41.9335,0.0,0.0,0.0,48.22904
7146.0,184.694,186.297,181.009,2.299,41.9328,0.0,0.0,0.0,48.23044
7148.0,184.673,186.275,180.989,2.2993,41.9319,0.0,0.0,0.0,48.24207
7150.0,184.649,186.253,180.969,2.2949,41.9304,0.0,0.0,0.0,48.24326
7152.0,184.627,186.232,180.947,2.2879,41.9287,0.0,0.0,0.0,48.2501
7154.0,184.606,186.209,180.926,2.2929,41.9276,0.0,0.0,0.0,48.25176
7156.0,184.587,186.187,180.907,2.3005,41.9271,0.0,0.0,0.0,48.26563
7158.0,184.563,186.165,180.884,2.3012,41.9268,0.0,0.0,0.0,48.26446
7160.0,184.543,186.144,180.864,2.2983,41.9256,0.0,0.0,0.0,48.29062
7162.0,184.519,186.122,180.841,2.2938,41.9256,0.0,0.0,0.0,48.29554
7164.0,184.498,186.099,180.82,2.3017,41.9254,0.0,0.0,0.0,48.30096
7166.0,184.474,186.077,180.8,2.3003,41.9256,0.0,0.0,0.0,48.30689
7168.0,184.436,186.055,180.772,2.2977,41.9245,0.0,0.0,0.0,48.32036
7170.0,184.414,186.033,180.752,2.2912,41.9241,0.0,0.0,0.0,48.3223
7172.0,184.391,186.011,180.731,2.2894,41.9238,0.0,0.0,0.0,48.33498
7174.0,184.367,185.988,180.709,2.2995,41.9233,0.0,0.0,0.0,48.33729
7176.0,184.346,185.966,180.688,2.2955,41.9226,0.0,0.0,0.0,48.33779
7178.0,184.325,185.944,180.666,2.2901,41.9221,0.0,0.0,0.0,48.33889
7180.0,184.309,185.921,180.646,2.2865,41.922,0.0,0.0,0.0,48.34218
7182.0,184.285,185.9,180.625,2.299,41.9214,0.0,0.0,0.0,48.35171
7184.0,184.27,185.878,180.604,2.2975,41.9208,0.0,0.0,0.0,48.34901
7186.0,184.25,185.857,180.584,2.2957,41.9194,0.0,0.0,0.0,48.34974
7188.0,184.228,185.835,180.562,2.2874,41.9187,0.0,0.0,0.0,48.35098
7190.0,184.206,185.813,180.54,2.2997,41.9183,0.0,0.0,0.0,48.34595
7192.0,184.185,185.791,180.519,2.3008,41.9173,0.0,0.0,0.0,48.35731
7194.0,184.164,185.768,180.498,2.2989,41.916,0.0,0.0,0.0,48.35586
7196.0,184.14,185.746,180.477,2.2951,41.9157,0.0,0.0,0.0,48.36185
7198.0,184.121,185.726,180.458,2.2901,41.9151,0.0,0.0,0.0,48.36177
7200.0,184.098,185.703,180.433,2.3026,41.9136,0.0,0.0,0.0,48.36482
7202.0,184.075,185.681,180.414,2.3007,41.9136,0.0,0.0,0.0,48.36498
7204.0,184.055,185.66,180.391,2.2957,41.9127,0.0,0.0,0.0,48.36604
7206.0,184.029,185.637,180.37,2.2915,41.9115,0.0,0.0,0.0,48.37642
7208.0,184.012,185.615,180.35,2.3012,41.9116,0.0,0.0,0.0,48.38019
7210.0,183.992,185.594,180.328,2.303,41.9112,0.0,0.0,0.0,48.38029
7212.0,183.958,185.572,180.304,2.3024,41.91,0.0,0.0,0.0,48.38807
7214.0,183.928,185.547,180.281,2.2925,41.91,0.0,0.0,0.0,48.39206
7216.0,183.904,185.528,180.259,2.3012,41.9094,0.0,0.0,0.0,48.39537
7218.0,183.881,185.505,180.241,2.304,41.9089,0.0,0.0,0.0,48.39509
7220.0,183.856,185.482,180.217,2.3025,41.9086,0.0,0.0,0.0,48.4041
7222.0,183.839,185.46,180.195,2.2965,41.9086,0.0,0.0,0.0,48.39944
7224.0,183.819,185.439,180.176,2.29,41.9077,0.0,0.0,0.0,48.39537
7226.0,183.797,185.417,180.153,2.3008,41.9072,0.0,0.0,0.0,48.39826
7228.0,183.781,185.395,180.132,2.301,41.9059,0.0,0.0,0.0,48.4009
7230.0,183.763,185.373,180.112,2.2952,41.9052,0.0,0.0,0.0,48.39681
7232.0,183.745,185.353,180.091,2.2884,41.9049,0.0,0.0,0.0,48.39188
7234.0,183.719,185.329,180.07,2.2929,41.9049,0.0,0.0,0.0,48.39683
7236.0,183.699,185.307,180.048,2.2986,41.9038,0.0,0.0,0.0,48.39748
7238.0,183.679,185.284,180.027,2.2991,41.9029,0.0,0.0,0.0,48.68747
7240.0,183.655,185.262,180.007,2.2873,41.9022,0.0,0.0,0.0,48.68124
7242.0,183.634,185.24,179.984,2.29,41.9019,0.0,0.0,0.0,48.68687
7244.0,183.614,185.218,179.962,2.2974,41.9007,0.0,0.0,0.0,48.68955
7246.0,183.59,185.196,179.942,2.2984,41.8998,0.0,0.0,0.0,48.69204
7248.0,183.569,185.175,179.92,2.295,41.8992,0.0,0.0,0.0,48.70049
7250.0,183.544,185.152,179.898,2.2895,41.8985,0.0,0.0,0.0,48.70577
7252.0,183.524,185.13,179.881,2.2901,41.8984,0.0,0.0,0.0,48.707
7254.0,183.503,185.108,179.856,2.2998,41.8986,0.0,0.0,0.0,48.71035
7256.0,183.482,185.087,179.835,2.2971,41.8977,0.0,0.0,0.0,48.71654
7258.0,183.441,185.064,179.81,2.2913,41.8966,0.0,0.0,0.0,48.72001
7260.0,183.419,185.042,179.789,2.2912,41.8957,0.0,0.0,0.0,48.72938
7262.0,183.396,185.019,179.767,2.3016,41.8948,0.0,0.0,0.0,48.7275
